2018-3-19 1:00:00, 176, 60, 25
2018-3-19 2:00:00, 156, 62, 20
2018-3-19 3:00:00, 130, 53, 19
2018-3-19 4:00:00, 184, 69, 30
2018-3-19 5:00:00, 193, 74, 20
2018-3-19 6:00:00, 197, 82, 20
2018-3-19 7:00:00, 294, 106, 38
2018-3-19 8:00:00, 263, 113, 21
2018-3-19 9:00:00, 262, 110, 20
2018-3-19 10:00:00, 289, 124, 30
2018-3-19 11:00:00, 297, 118, 36
2018-3-19 12:00:00, 313, 136, 24
2018-3-19 13:00:00, 331, 135, 37
2018-3-19 14:00:00, 371, 150, 40
2018-3-19 15:00:00, 349, 136, 36
2018-3-19 16:00:00, 335, 142, 36
2018-3-19 17:00:00, 331, 153, 31
2018-3-19 18:00:00, 330, 159, 26
2018-3-19 19:00:00, 290, 135, 18
2018-3-19 20:00:00, 291, 133, 23
2018-3-19 21:00:00, 233, 103, 19
2018-3-19 22:00:00, 215, 84, 28
2018-3-19 23:00:00, 204, 68, 27
2018-3-20 0:00:00, 172, 80, 14
2018-3-20 1:00:00, 183, 74, 28
2018-3-20 2:00:00, 153, 58, 19
2018-3-20 3:00:00, 176, 75, 20
2018-3-20 4:00:00, 149, 61, 12
2018-3-20 5:00:00, 192, 65, 23
2018-3-20 6:00:00, 210, 86, 24
2018-3-20 7:00:00, 271, 105, 26
2018-3-20 8:00:00, 295, 124, 38
2018-3-20 9:00:00, 248, 94, 30
2018-3-20 10:00:00, 270, 122, 25
2018-3-20 11:00:00, 276, 117, 26
2018-3-20 12:00:00, 284, 119, 31
2018-3-20 13:00:00, 322, 117, 36
2018-3-20 14:00:00, 298, 137, 25
2018-3-20 15:00:00, 333, 135, 24
2018-3-20 16:00:00, 366, 175, 41
2018-3-20 17:00:00, 360, 165, 43
2018-3-20 18:00:00, 322, 147, 35
2018-3-20 19:00:00, 365, 170, 26
2018-3-20 20:00:00, 373, 155, 38
2018-3-20 21:00:00, 272, 100, 28
2018-3-20 22:00:00, 244, 93, 34
2018-3-20 23:00:00, 216, 77, 35
2018-3-21 0:00:00, 195, 69, 22
2018-3-21 1:00:00, 182, 74, 20
2018-3-21 2:00:00, 190, 67, 27
2018-3-21 3:00:00, 180, 76, 23
2018-3-21 4:00:00, 205, 78, 22
2018-3-21 5:00:00, 228, 93, 27
2018-3-21 6:00:00, 220, 87, 32
2018-3-21 7:00:00, 300, 122, 33
2018-3-21 8:00:00, 260, 116, 29
2018-3-21 9:00:00, 255, 100, 22
2018-3-21 10:00:00, 260, 110, 26
2018-3-21 11:00:00, 283, 106, 29
2018-3-21 12:00:00, 300, 126, 31
2018-3-21 13:00:00, 295, 140, 24
2018-3-21 14:00:00, 309, 118, 30
2018-3-21 15:00:00, 404, 160, 48
2018-3-21 16:00:00, 342, 142, 42
2018-3-21 17:00:00, 332, 155, 35
2018-3-21 18:00:00, 310, 129, 39
2018-3-21 19:00:00, 320, 140, 32
2018-3-21 20:00:00, 296, 115, 35
2018-3-21 21:00:00, 245, 106, 22
2018-3-21 22:00:00, 196, 77, 23
2018-3-21 23:00:00, 179, 73, 23
2018-3-22 0:00:00, 171, 58, 22
2018-3-22 1:00:00, 156, 70, 13
2018-3-22 2:00:00, 143, 53, 15
2018-3-22 3:00:00, 147, 59, 14
2018-3-22 4:00:00, 152, 59, 15
2018-3-22 5:00:00, 184, 73, 22
2018-3-22 6:00:00, 202, 79, 27
2018-3-22 7:00:00, 266, 95, 26
2018-3-22 8:00:00, 215, 96, 19
2018-3-22 9:00:00, 236, 102, 22
2018-3-22 10:00:00, 276, 112, 31
2018-3-22 11:00:00, 271, 115, 28
2018-3-22 12:00:00, 286, 110, 37
2018-3-22 13:00:00, 280, 114, 36
2018-3-22 14:00:00, 299, 113, 39
2018-3-22 15:00:00, 329, 132, 40
2018-3-22 16:00:00, 343, 144, 33
2018-3-22 17:00:00, 301, 126, 28
2018-3-22 18:00:00, 341, 153, 31
2018-3-22 19:00:00, 281, 113, 27
2018-3-22 20:00:00, 281, 111, 30
2018-3-22 21:00:00, 244, 94, 29
2018-3-22 22:00:00, 230, 99, 26
2018-3-22 23:00:00, 214, 78, 32
2018-3-23 0:00:00, 156, 51, 22
2018-3-23 1:00:00, 168, 53, 17
2018-3-23 2:00:00, 182, 64, 28
2018-3-23 3:00:00, 170, 62, 16
2018-3-23 4:00:00, 140, 56, 16
2018-3-23 5:00:00, 195, 68, 24
2018-3-23 6:00:00, 175, 73, 19
2018-3-23 7:00:00, 245, 95, 31
2018-3-23 8:00:00, 222, 97, 19
2018-3-23 9:00:00, 228, 102, 18
2018-3-23 10:00:00, 209, 79, 19
2018-3-23 11:00:00, 243, 93, 25
